,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
21687,Shreya Ghoshal,0.4122,0.5676,345611.8,0.7392000000000001,3.224e-05,0.1604799999999999,-7.750400000000001,0.1302,104.5668,0.6923999999999999,29.0,5,1,5,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",Hip-hop
21688,Shriekback,0.2492,0.5705,297117.0,0.5385,0.127000605,0.4591,-16.525,0.0416,122.3305,0.6315,30.0,2,1,4,"['dance rock', 'new romantic', 'new wave', 'synthpop']",EDM
21691,Shuggie Otis,0.4000142857142856,0.5212380952380954,304672.9047619048,0.4499047619047621,0.3568870176190477,0.176247619047619,-14.465285714285717,0.0478619047619047,131.51757142857144,0.6855238095238093,34.23809523809524,5,1,42,"['afrobeat', 'classic soul', 'funk', 'indie soul', 'soul', 'southern soul']",Indie
21693,Shwayze,0.1494624999999999,0.789,229676.375,0.6345,1.7625e-07,0.1037625,-4.545375,0.1067375,121.00537500000002,0.7724999999999999,48.5,1,1,8,"['indie pop rap', 'pop rap']",Indie
21694,Shy Girls,0.00416,0.644,211200.0,0.848,0.0168,0.0629,-4.952,0.0511,99.989,0.283,56.0,4,0,2,"['alternative r&b', 'indie r&b', 'portland hip hop', 'vapor soul']",Hip-hop
21695,Shy Glizzy,0.127,0.726,217945.66666666663,0.7016666666666667,0.0,0.0862666666666666,-6.214,0.125,129.95066666666665,0.531,65.66666666666667,1,0,6,"['dmv rap', 'drill', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Hip-hop
21704,Shyheim,0.22105,0.7905,229866.5,0.593,0.00469938,0.2175,-8.123,0.2335,91.5015,0.7859999999999999,40.0,3,0,4,"['hardcore hip hop', 'wu fam']",Hip-hop
21705,Shyne,0.1030975,0.68675,253560.125,0.742,0.0028993125,0.1251125,-5.426499999999999,0.30175,92.668875,0.6398749999999999,43.125,10,1,8,"['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'jewish hip hop', 'rap', 'southern hip hop']",Hip-hop
21707,Si Zentner,0.6347142857142857,0.5161428571428571,152038.14285714287,0.2708571428571429,0.1726366142857142,0.0920142857142857,-16.04814285714286,0.0364571428571428,127.5002857142857,0.4681428571428571,11.857142857142858,9,0,14,"['easy listening', 'exotica', 'jazz trombone', 'lounge', 'space age pop']",Jazz
21709,SiR,0.129684,0.6682,205985.2,0.5535333333333333,0.0016622813333333,0.2304733333333333,-7.0755333333333335,0.2297333333333333,131.40986666666666,0.5466666666666667,63.86666666666667,6,1,15,"['alternative r&b', 'hip hop', 'indie soul', 'la pop', 'rap']",Hip-hop
21710,Sia,0.1351108823529412,0.5268088235294118,241006.10294117648,0.7020441176470589,0.0686082680882353,0.1657955882352941,-5.365044117647057,0.0862867647058823,132.04994117647058,0.3962205882352939,63.69117647058823,9,0,68,"['australian dance', 'australian pop', 'dance pop', 'pop']",EDM
21711,Sibelius,0.948,0.153,153280.0,0.123,0.7,0.264,-19.699,0.0404,82.598,0.0377,0.0,8,0,1,"['classical', 'finnish classical', 'impressionism', 'post-romantic era']",Classical
21714,Sick Puppies,0.00304598,0.4184,210549.4,0.8208,0.000327966,0.17498,-5.6288,0.0547,136.514,0.3876000000000001,54.4,0,1,10,"['alternative metal', 'christian rock', 'nu metal', 'post-grunge', 'rap rock']",Metal
21716,Sid Bass,0.784,0.3929999999999999,148720.0,0.289,0.0,0.0721,-17.371,0.123,207.988,0.532,5.0,7,1,2,"['moog', 'space age pop']",Pop
21720,Sid King & The Five Strings,0.4928000000000001,0.7504000000000001,158464.2,0.6474,5.000000000000001e-07,0.11692,-4.8516,0.1108799999999999,96.5622,0.8400000000000001,11.2,9,1,5,"['rockabilly', 'traditional rockabilly']",Rock
21721,Sid Phillips,0.596,0.469,146133.0,0.479,0.922,0.158,-10.137,0.0772,184.412,0.904,41.0,5,1,2,['jazz clarinet'],Jazz
21722,Side A,0.585,0.5363333333333333,258040.66666666663,0.4338333333333333,4.219999999999999e-06,0.1335166666666666,-9.9685,0.0303666666666666,114.65766666666666,0.1891666666666666,55.83333333333334,4,1,6,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop
21723,Sidewalk Prophets,0.2388399999999999,0.4304,239762.4,0.6286,0.0,0.1098399999999999,-5.18,0.03396,115.8584,0.3344,52.2,0,1,10,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",Indie
21724,Sidney Bechet,0.864090909090909,0.5434545454545454,238084.81818181815,0.2791818181818182,0.7523636363636363,0.1913272727272728,-13.134181818181816,0.0488545454545454,94.53527272727273,0.5001818181818183,43.63636363636363,7,0,11,"['bebop', 'big band', 'cool jazz', 'dixieland', 'jazz', 'jazz clarinet', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vocal jazz']",Jazz
21732,Sieglinde Wagner,0.9681111111111113,0.3183333333333333,396657.77777777775,0.2010333333333333,0.0035880111111111,0.2045222222222222,-17.546444444444443,0.0642111111111111,101.39644444444444,0.1568333333333333,0.0,2,1,9,['classical contralto'],Classical
21734,Sierra Maestra,0.0996,0.536,313133.0,0.72,0.0002299999999999,0.0502,-9.258,0.0386,116.183,0.838,46.0,9,1,2,['latin jazz'],Jazz
21738,Sigala,0.0330333333333333,0.8540000000000001,192063.0,0.6713333333333332,0.0001193333333333,0.1073333333333333,-4.964999999999999,0.0471,118.32733333333331,0.7513333333333333,72.0,8,1,3,"['dance pop', 'edm', 'pop', 'tropical house']",EDM
21743,Sigma,0.0883346666666666,0.5116666666666667,188694.66666666663,0.8566666666666668,3.03e-05,0.231,-3.4193333333333333,0.0389333333333333,97.18,0.3523333333333333,58.33333333333334,8,1,3,"['dance pop', 'drum and bass', 'edm', 'house', 'pop', 'tropical house', 'uk dance']",EDM
21745,Sigue Sigue Sputnik,0.00263,0.471,224720.0,0.889,0.0229,0.498,-8.852,0.0543,193.499,0.895,40.0,4,1,2,"['cyberpunk', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",EDM
21746,Sigur Rós,0.4411166666666668,0.2045,430736.5,0.4180833333333333,0.67245,0.159325,-10.985,0.0381416666666666,121.17041666666664,0.1084833333333333,47.08333333333334,3,1,24,"['bow pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic pop', 'icelandic rock', 'melancholia', 'nordic post-rock', 'post-rock']",Pop
21747,Sik World,0.33625,0.8242499999999999,206595.0,0.5932499999999999,1.415e-06,0.11425,-9.292000000000002,0.131625,130.05675,0.229625,63.5,10,0,8,"['emo rap', 'pop rap', 'rap']",Pop
21749,Silence Wang,0.68,0.696,235201.0,0.586,0.0,0.102,-6.801,0.0353,104.984,0.421,62.0,4,1,1,"['mainland chinese pop', 'mandopop']",Pop
21751,Silent Sanctuary,0.5685,0.3645,322760.0,0.5970000000000001,0.0,0.11535,-4.87,0.03135,104.2875,0.385,61.0,11,1,4,"['classic opm', 'opm', 'pinoy indie', 'pinoy rock']",Indie
21752,Silentó,0.247,0.821,185143.0,0.759,0.0,0.321,-8.541,0.121,140.01,0.962,66.0,8,1,2,['pinoy hip hop'],Hip-hop
21754,Silk,0.141442,0.6543999999999999,299190.0,0.5091000000000001,1.87e-07,0.11855,-9.4362,0.0369699999999999,116.52369999999996,0.4472,42.9,1,0,20,"['edm', 'house']",EDM
21756,Silk City,0.0104,0.588,238173.0,0.67,3.33e-06,0.3379999999999999,-6.439,0.0473,118.159,0.505,78.0,0,1,1,"['edm', 'house']",EDM
21759,Silkk The Shocker,0.0530503636363636,0.7685454545454544,283837.7272727273,0.6494545454545456,2.7045454545454545e-06,0.2729181818181819,-7.031090909090909,0.284,120.47854545454544,0.5261363636363635,39.72727272727273,6,1,22,"['dirty south rap', 'gangster rap', 'new orleans rap', 'southern hip hop', 'trap', 'wrestling']",Hip-hop
21762,Silver,0.2635,0.5735,211600.0,0.7615,3.435e-05,0.147,-5.820500000000001,0.03215,127.374,0.8390000000000001,46.0,1,1,4,"['canadian post-hardcore', 'canadian rock', 'emo', 'metalcore', 'pop punk', 'post-hardcore', 'screamo']",Pop
21763,Silver Apples,0.33123,0.5291,210584.1,0.7135999999999999,0.2002700999999999,0.19692,-9.0614,0.0502,125.04049999999997,0.5488999999999999,23.6,6,1,20,"['art rock', 'experimental', 'experimental rock', 'post-punk', 'psychedelic rock', 'zolo']",Rock
21765,Silver Jews,0.4334857142857141,0.5484285714285714,209843.7142857143,0.5935714285714286,0.1666302857142856,0.1274428571428571,-10.456285714285713,0.0316714285714285,110.46357142857144,0.5619999999999999,40.142857142857146,0,1,14,"['alternative country', 'alternative rock', 'anti-folk', 'freak folk', 'gbvfi', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'roots rock', 'slow core']",Country
21766,Silver Mt. Zion,0.967,0.115,442293.0,0.303,0.852,0.0611,-13.693,0.0403,79.193,0.039,44.0,11,0,2,"['canadian post-rock', 'post-rock']",Rock
21767,Silverchair,0.0395860333333333,0.3626666666666665,250373.26666666663,0.7075333333333332,0.0003018146666666,0.1227066666666666,-6.453600000000002,0.0380266666666666,132.5700666666667,0.3524333333333333,50.0,2,1,30,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",Pop
21768,Silverstein,0.0587209043478261,0.4719565217391304,230281.7826086957,0.7800869565217391,0.0023990869565217,0.2002043478260869,-4.947347826086958,0.059495652173913,132.86621739130433,0.3329565217391304,48.04347826086956,4,1,23,"['canadian post-hardcore', 'canadian rock', 'emo', 'metalcore', 'pop punk', 'post-hardcore', 'screamo']",Pop
21769,Silversun Pickups,0.0387895454545454,0.5321818181818181,300312.63636363635,0.7917272727272728,0.1719903545454545,0.1948727272727272,-6.044272727272728,0.0421363636363636,135.7830909090909,0.4184545454545455,48.63636363636363,2,1,22,"['alternative metal', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'post-grunge', 'rock']",EDM
21774,Silvio Rodríguez,0.8458196721311475,0.560377049180328,229400.2295081968,0.1824491803278689,0.0096179245901639,0.1293377049180327,-15.598459016393432,0.0910426229508196,113.64636065573764,0.3883442622950821,50.9344262295082,7,1,61,"['cantautor', 'latin alternative', 'nica', 'nueva cancion', 'rock en espanol', 'trova']",Rock
21778,Simian,0.0104,0.615,262773.0,0.97,0.384,0.178,1.342,0.119,122.993,0.507,61.0,9,0,2,"['alternative dance', 'dance-punk', 'new rave']",EDM
21779,Simian Mobile Disco,0.00458,0.6579999999999999,196280.0,0.7140000000000001,0.00725,0.0914,-4.84,0.18,97.104,0.8290000000000001,39.0,6,1,2,"['alternative dance', 'big beat', 'dance-punk', 'electroclash', 'electronica', 'filter house', 'indietronica', 'new rave']",EDM
21780,Simon & Garfunkel,0.6065583333333331,0.4497777777777774,181690.09259259253,0.3658342592592593,0.0374049587037037,0.2882666666666666,-15.19071296296296,0.0507055555555555,114.66775925925924,0.4980185185185189,44.81481481481482,2,1,216,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock', 'roots rock']",Oldies
21784,Simon Curtis,0.1444425,0.65475,223007.5,0.794,0.0130532575,0.231775,-4.16925,0.078275,105.49925,0.4737499999999999,56.5,1,0,8,"['otacore', 'post-teen pop']",Pop
21785,Simon Keenlyside,0.986,0.379,295973.0,0.251,0.0122,0.094,-15.488,0.0991,73.316,0.335,43.0,0,1,1,"['classical baritone', 'opera']",Classical
21786,Simon Preston,0.8738333333333332,0.4528333333333334,212309.0,0.1314833333333333,0.5275833333333332,0.1462333333333333,-18.383333333333333,0.0455166666666666,102.09316666666666,0.2341333333333333,34.666666666666664,2,1,6,"['choral', 'classical organ', 'classical performance']",Classical
21787,Simon Standage,0.903,0.412,201293.0,0.284,0.924,0.306,-18.412,0.0394,122.817,0.51,29.0,4,1,1,"['baroque violin', 'classical performance', 'historically informed performance', 'violin']",Classical
21788,Simon Trpčeski,0.994,0.3289999999999999,271213.0,0.0102,0.918,0.103,-29.214,0.0385,132.244,0.0684,50.0,6,0,2,['classical piano'],Classical
21790,Simone Cristicchi,0.979,0.672,69813.0,0.441,0.0,0.193,-12.386,0.735,91.216,0.804,1.0,8,0,2,"['classic italian pop', 'gospel italiano', 'italian pop']",Pop
21791,Simone Dinnerstein,0.941,0.5379999999999999,176467.0,0.0416,0.915,0.109,-25.889,0.0399,59.173,0.16,55.0,8,1,1,"['classical performance', 'classical piano']",Classical
21794,Simple Minds,0.0771282391304347,0.5481304347826086,306568.1304347826,0.8319999999999999,0.1211336726086956,0.2169347826086956,-7.9374347826086975,0.0440260869565217,117.71504347826084,0.6297391304347826,45.26086956521739,0,1,46,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']",EDM
21795,Simple Plan,0.0507380756756756,0.4525945945945946,216046.97297297296,0.8311621621621622,2.590864864864865e-05,0.1431243243243243,-4.932027027027027,0.0574621621621621,153.03059459459462,0.5189189189189191,49.972972972972975,1,1,37,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk', 'pop rock', 'post-grunge']",Pop
21796,Simpleton,0.0224,0.953,221467.0,0.495,0.0,0.26,-14.96,0.495,122.441,0.944,34.0,8,0,2,"['deep ragga', 'old school dancehall']",EDM
21797,Simplified,0.18925,0.6955,231840.0,0.601,0.0009775,0.202,-8.849,0.03825,103.4935,0.6305000000000001,47.0,6,0,4,"['east coast reggae', 'reggae rock']",Rock
21798,Simply Red,0.3318774999999999,0.7057499999999999,266148.6,0.6509500000000001,0.034746719,0.119815,-7.967699999999999,0.032555,102.95435000000002,0.6555500000000002,48.6,9,1,40,"['british soul', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",EDM
21799,Simón Díaz,0.8528235294117648,0.4941764705882353,194498.8823529412,0.3550588235294117,0.0336930235294117,0.1561705882352941,-13.834411764705884,0.0426705882352941,132.1321176470588,0.6568823529411766,37.882352941176464,4,0,17,"['classic venezuelan pop', 'musica llanera']",Pop
21800,Sin Bandera,0.6541818181818183,0.6267272727272726,235592.63636363635,0.4261818181818181,1.559090909090909e-06,0.1484727272727272,-9.554545454545458,0.0336727272727272,130.75954545454545,0.4028181818181818,63.90909090909091,9,1,22,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Pop
21801,Sin Shake Sin,0.0022199999999999,0.642,208253.0,0.956,0.0,0.278,-2.282,0.0542,119.991,0.66,55.0,4,0,2,"['modern alternative rock', 'rebel blues']",Rock
21804,Sinead Harnett,0.158,0.407,232878.0,0.4029999999999999,5.98e-06,0.5529999999999999,-8.396,0.113,90.907,0.3289999999999999,60.0,5,0,1,"['alternative r&b', 'gauze pop', 'indie r&b', 'indie soul', 'uk contemporary r&b']",Indie
21809,Singing Melody,0.034,0.669,246364.0,0.71,0.0,0.144,-3.644,0.134,174.05200000000005,0.908,54.0,10,1,1,"['lovers rock', 'roots reggae']",Rock
21810,Sinn Sisamouth,0.0622666666666666,0.4940000000000001,155829.0,0.6773333333333333,0.0262,0.3376666666666667,-5.933333333333334,0.0371,132.28433333333334,0.6923333333333334,25.0,8,1,3,"['cambodian rock', 'khmer', 'luk thung']",Rock
21811,Sinéad O'Connor,0.3918326530612245,0.5054693877551019,284423.0816326531,0.3962122448979592,0.0275583971428571,0.1458489795918367,-11.98377551020408,0.0342795918367347,109.59179591836735,0.3331938775510203,42.16326530612245,4,1,49,"['folk', 'lilith', 'new wave pop', 'pop rock']",Pop
21813,Siouxsie and the Banshees,0.1095866326530611,0.4647959183673471,256197.3265306123,0.7813265306122444,0.1607301214285713,0.234334693877551,-7.498306122448974,0.0629306122448979,129.53893877551027,0.4271653061224489,36.18367346938776,7,1,98,"['alternative rock', 'dance rock', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",EDM
21821,Sir Colin Davis,0.934,0.2555454545454545,407739.4545454545,0.0820018181818181,0.3847640181818181,0.1691818181818182,-23.57409090909092,0.0441454545454545,89.7579090909091,0.1022727272727272,30.818181818181817,9,1,11,"['classical performance', 'orchestral performance']",Classical
21830,Sir Lord Baltimore,0.0044399999999999,0.325,394440.0,0.879,0.00551,0.364,-9.6,0.151,113.686,0.23,20.0,0,1,2,['psychedelic blues-rock'],Rock
21833,Sir Michael Rocks,0.1813666666666666,0.6696666666666667,299711.66666666674,0.7256666666666667,0.0,0.184,-5.4606666666666674,0.247,150.68366666666668,0.5119999999999999,46.66666666666666,9,1,3,"['alternative hip hop', 'soul flow', 'underground hip hop']",Hip-hop
21834,Sir Mix-A-Lot,0.06029925,0.8931875,264669.1875,0.6182500000000001,0.0002779624999999,0.24855,-12.203312500000004,0.21330625,129.15200000000002,0.669375,36.3125,11,1,32,"['gangster rap', 'hip hop', 'hip house', 'old school hip hop', 'rap']",Hip-hop
21835,Sir Neville Marriner,0.941,0.2459641791044776,359542.3134328358,0.104990895522388,0.6879895522388061,0.1569880597014925,-23.38435820895523,0.0429626865671641,98.40265671641797,0.1739388059701492,34.223880597014926,7,1,67,"['classical performance', 'orchestral performance']",Classical
21836,Sir Peter Pears,0.9174,0.3801,145600.0,0.20114,0.00015858,0.3129,-17.2766,0.05002,97.1619,0.23012,2.2,9,1,10,['classical tenor'],Classical
21837,Sir Roger Norrington,0.984,0.375,424307.0,0.121,0.871,0.0984,-23.44,0.0406,147.398,0.4529999999999999,44.0,0,1,2,"['classical performance', 'orchestral performance']",Classical
21839,Sir Simon Rattle,0.9718571428571428,0.2325,376588.5714285714,0.06999,0.8347142857142856,0.1082571428571428,-25.39671428571429,0.0440428571428571,95.13871428571429,0.1930714285714285,53.57142857142857,11,1,7,"['classical performance', 'orchestral performance']",Classical
21840,Sir Sly,0.013675,0.7535000000000001,229242.0,0.6970000000000001,0.0038545,0.11775,-6.926,0.0439,107.4965,0.6025,60.0,2,1,4,"['electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'shimmer pop', 'vapor soul']",Indie
21844,Sirkazhi Govindarajan,0.969,0.288,234133.0,0.534,0.00344,0.14,-12.123,0.0431,80.965,0.597,24.0,8,1,2,"['carnatic vocal', 'filmi', 'indian classical']",Classical
21845,Sisqo,0.106125,0.6751874999999999,257874.875,0.692125,1.205e-05,0.185275,-7.2475,0.15966875,121.23475,0.620625,48.3125,1,1,16,"['dance pop', 'hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",EDM
21849,Sister Carol,0.43,0.698,155427.0,0.8220000000000001,4.73e-05,0.27,-4.561,0.241,144.686,0.674,38.0,7,1,2,['old school dancehall'],EDM
21850,Sister Hazel,0.1459342857142857,0.5265714285714286,244927.8571428572,0.6881428571428572,1.35e-05,0.1711571428571428,-6.099142857142858,0.0417142857142857,140.50442857142858,0.5670000000000001,44.28571428571429,0,1,14,"['acoustic pop', 'neo mellow', 'pop rock', 'post-grunge']",Pop
21851,Sister Machine Gun,5.95e-05,0.65,306427.0,0.706,0.688,0.091,-8.595,0.0512,116.852,0.2019999999999999,36.0,7,1,2,"['ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",Metal
21854,Sister Sledge,0.1653323333333333,0.7359666666666664,324739.63333333336,0.8044333333333333,0.002216978,0.1441366666666666,-7.939066666666667,0.05668,110.56143333333333,0.8432333333333336,48.03333333333333,7,0,30,"['dance pop', 'disco', 'disco house', 'funk', 'philly soul', 'post-disco', 'quiet storm', 'soul']",EDM
21855,Sister Souljah,0.0447,0.828,254760.0,0.867,7.13e-06,0.216,-11.148,0.155,102.605,0.868,32.0,1,1,2,['conscious hip hop'],Hip-hop
21859,Six,0.1400942857142857,0.7655714285714286,298487.8571428572,0.5395714285714286,0.0,0.1649142857142857,-8.172428571428572,0.1293428571428571,124.7474285714286,0.5317142857142858,63.71428571428572,3,0,7,['emo rap'],Rap
21860,Six Market Blvd.,0.467,0.6409999999999999,255093.0,0.645,0.0,0.0925,-7.207999999999997,0.0266,103.023,0.24,50.0,7,1,2,"['red dirt', 'texas country']",Country
21865,Sixpence None The Richer,0.1966892,0.5231999999999999,199429.2,0.6559999999999999,0.000231718,0.08714,-7.4216,0.03184,100.1232,0.433,58.2,3,1,10,"['neo mellow', 'pop rock']",Pop
21866,Sixx:A.M.,0.273016,0.5429999999999999,218968.66666666663,0.6963333333333334,0.020103,0.0799,-6.843,0.0659333333333333,104.33266666666668,0.2690000000000001,55.66666666666666,11,0,6,"['alternative metal', 'nu metal', 'post-grunge']",Metal
21867,Sizzla,0.1253875,0.7404999999999999,240740.0,0.6055,0.0001525,0.1569,-6.63425,0.185,125.2825,0.6,53.5,7,1,8,"['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",EDM
21868,Sjowgren,0.306,0.612,225667.0,0.725,0.0784,0.0548,-5.602,0.0417,146.011,0.3329999999999999,59.0,7,1,2,"['indie pop', 'indie poptimism', 'stomp and holler']",Indie
21872,Skee-Lo,0.004815,0.6920000000000001,250800.0,0.7735,0.0,0.32,-8.642499999999998,0.152,97.881,0.5725,62.5,7,1,4,"['hip hop', 'rap', 'west coast rap']",Hip-hop
21873,Skeeter Davis,0.8059999999999999,0.5029090909090909,146136.9090909091,0.2816363636363637,0.0014351245454545,0.2031909090909091,-12.990090909090911,0.0278363636363636,97.59709090909092,0.6144545454545456,31.90909090909091,2,1,11,"['brill building pop', 'nashville sound']",Pop
21874,Skegss,0.546,0.63,217538.0,0.8740000000000001,0.6609999999999999,0.281,-4.183,0.0425,135.97299999999998,0.747,61.0,1,0,2,"['australian garage punk', 'australian hip hop', 'indie surf']",Hip-hop
21875,Skeletal Family,0.04830655,0.3065,304786.5,0.8220000000000001,0.4088,0.10405,-11.601,0.0603,157.394,0.2215,35.5,9,1,4,"['dark post-punk', 'dark wave', 'deathrock', 'gothic rock']",Rock
21876,Skeme,0.0872,0.477,252307.0,0.647,0.0,0.119,-4.657,0.3429999999999999,109.879,0.5489999999999999,57.0,3,0,1,"['soul flow', 'west coast trap']",Rap
21877,Skepta,0.0456,0.802,191033.5,0.6729999999999999,0.0408,0.231,-6.6145000000000005,0.10125,78.0,0.2265,71.5,7,1,4,"['birmingham grime', 'grime', 'instrumental grime', 'rap']",Rap
21879,Ski Mask The Slump God,0.1815170731707317,0.8264634146341463,156805.19512195126,0.5507317073170732,2.807317073170732e-05,0.1958439024390244,-8.099048780487804,0.2704926829268292,127.51265853658528,0.5878536585365853,65.6829268292683,1,1,41,"['miami hip hop', 'rap', 'trap', 'underground hip hop']",Hip-hop
21881,Skid Row,0.0049172015999999,0.4290399999999999,234924.84,0.82016,0.0319651027999999,0.2157840000000001,-8.781520000000002,0.0511,125.85832,0.49496,46.4,7,1,50,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",Metal
21882,Skids,0.0006509999999999,0.3735,178513.5,0.7270000000000001,0.00575,0.1285,-11.6415,0.0599,148.18600000000004,0.7130000000000001,42.0,7,1,4,"['psychobilly', 'rockabilly', 'roots rock']",Rock
21883,Skillet,0.0300300512820512,0.4757435897435901,220371.7435897436,0.9015128205128208,0.000128093076923,0.2301102564102565,-3.47746153846154,0.0619205128205127,144.93438461538463,0.4606153846153847,54.97435897435897,0,1,78,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge']",Metal
21885,Skindred,0.0192,0.628,235915.0,0.909,0.0,0.44,-4.635,0.0549,97.849,0.7509999999999999,58.0,10,0,2,"['alternative metal', 'comic', 'industrial metal', 'nu metal', 'rap metal', 'rap rock', 'reggae fusion', 'welsh metal', 'welsh rock']",Metal
21886,Skinny Happy,0.384,0.732,200625.0,0.737,0.0,0.14,-6.8320000000000025,0.0654,128.042,0.647,2.0,7,1,1,"['colombian pop', 'pop reggaeton']",Pop
21887,Skinny Puppy,0.0056813333333333,0.6110000000000001,325754.11111111107,0.7562222222222222,0.1362147777777777,0.1514111111111111,-11.763555555555556,0.0544333333333333,115.14822222222224,0.5174444444444446,31.55555555555556,11,0,18,"['dark wave', 'ebm', 'electro-industrial', 'experimental', 'industrial', 'industrial metal', 'industrial rock']",Metal
21888,Skinshape,0.000908,0.706,268858.0,0.72,0.0765,0.0487,-7.581,0.0246,91.985,0.846,55.0,0,1,2,['indie soul'],Indie
21889,Skip James,0.7785,0.5635,259280.0,0.0638,0.00020355,0.09555,-22.4585,0.0386,77.4305,0.2605,29.0,10,1,4,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']",Country
21891,Skippa Da Flippa,0.0951,0.812,268115.0,0.648,0.0,0.11,-4.994,0.0887,130.02200000000002,0.246,59.0,2,1,1,"['trap', 'vapor trap']",Rap
21892,Skipper,0.2945,0.8459999999999999,232483.0,0.5665,0.0,0.11035,-8.8905,0.10455,97.4945,0.635,49.5,2,1,4,['west coast trap'],Rap
21896,Skizzy Mars,0.077305,0.7425,204650.375,0.6575,0.0,0.299475,-6.119875,0.077075,115.991,0.539625,56.375,9,1,8,"['indie pop rap', 'pop rap', 'rap', 'underground hip hop']",Hip-hop
21898,Skooly,0.249,0.882,204643.0,0.3720000000000001,0.0,0.1,-11.345999999999998,0.193,122.002,0.916,62.0,7,0,2,"['atl trap', 'trap']",Rap
21900,Skrillex,0.0422321481481481,0.5996111111111111,249955.2962962963,0.8843888888888887,0.0262450846296296,0.2406203703703705,-3.517962962962963,0.1677944444444444,136.70762962962968,0.3978537037037037,57.907407407407405,5,1,54,"['brostep', 'complextro', 'edm', 'electro', 'electro house']",EDM
21901,Skrizzly Adams,0.044,0.7170000000000001,203333.0,0.726,1.12e-06,0.0931,-6.227,0.3329999999999999,143.955,0.419,59.0,2,1,2,['heartland rock'],Rock
21902,Skull Duggery,0.00861,0.713,308827.0,0.945,0.0,0.349,-3.689,0.317,169.942,0.777,34.0,6,0,1,['new orleans rap'],Rap
21904,Skunk Anansie,0.0874,0.563,207360.0,0.536,0.000105,0.1639999999999999,-9.488,0.0286,81.094,0.312,35.0,10,1,2,"['british alternative rock', 'pop rock']",Pop
21905,Sky,0.507,0.6759999999999999,205286.5,0.7010000000000001,1.585e-06,0.1355,-5.067500000000001,0.29,156.872,0.5585,35.5,0,1,4,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",Country
21908,Sky Ferreira,0.0532,0.6659999999999999,249907.0,0.7859999999999999,0.0,0.0476,-5.715,0.0394,117.126,0.6,52.0,0,1,2,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'indietronica', 'la indie', 'metropopolis', 'neo-synthpop', 'pop']",EDM
21910,Skye,0.00959,0.6779999999999999,155993.0,0.672,0.0,0.0868,-5.688,0.0302,136.933,0.625,70.0,0,1,1,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'urban contemporary']",Indie
21913,Skylar Grey,0.27235,0.58,248693.125,0.7642500000000001,5.7875e-06,0.287075,-4.701124999999998,0.2229375,141.6875,0.3325,63.125,11,1,16,"['piano rock', 'viral pop']",Pop
21916,Slade,0.1497805199999999,0.4552,255934.7,0.752,0.072847855,0.16377,-5.536100000000001,0.05731,124.94740000000004,0.5288999999999999,44.0,7,1,20,"['album rock', 'art rock', 'blues rock', 'glam rock', 'hard rock', 'rock']",Rock
21917,Slaid Cleaves,0.57,0.395,447227.0,0.447,9.21e-06,0.8059999999999999,-8.758,0.0371,85.60600000000002,0.34,48.0,9,1,2,"['alternative country', 'austin americana', 'austin singer-songwriter', 'folk', 'new americana', 'roots americana', 'roots rock', 'texas country', 'traditional folk']",Country
